# BEEF ########################################################################################################################
# BEEF This line shows the Bayesian error estimations and the current threshold criterion.
# BEEF 
# BEEF nstep ............ MD time step or input structure counter
# BEEF bee_energy ....... BEE of energy per atom (eV atom^-1)
# BEEF bee_max_force .... BEE of forces (max) (eV Angst^-1)
# BEEF bee_ave_force .... BEE of forces (average) (kB)
# BEEF threshold ........ Current value of threshold criterion (eV Angst^-1)
# BEEF bee_max_stress ... BEE of stresses (max) (kB)
# BEEF bee_ave_stress ... BEE of stresses (average) (kB)
# BEEF ########################################################################################################################
# BEEF              nstep       bee_energy    bee_max_force    bee_ave_force        threshold   bee_max_stress   bee_ave_stress
# BEEF                  2                3                4                5                6                7                8
# BEEF ########################################################################################################################
BEEF                 9329   7.42128675E-06   6.34456519E-03   2.67894329E-03   9.64720216E-03   1.30363051E-01   9.80046103E-02
BEEF                 9330   7.45744386E-06   6.47065130E-03   2.72639300E-03   9.64720216E-03   1.32304379E-01   1.00075376E-01
BEEF                 9331   7.49562545E-06   6.59386603E-03   2.80075947E-03   9.64720216E-03   1.36287313E-01   1.04121965E-01
BEEF                 9332   7.50355305E-06   6.76369210E-03   2.89958982E-03   9.64720216E-03   1.41576209E-01   1.09802725E-01
BEEF                 9333   7.64564993E-06   6.96953453E-03   3.01264906E-03   9.64720216E-03   1.49013992E-01   1.15466405E-01
BEEF                 9334   7.75943403E-06   7.26180651E-03   3.13735931E-03   9.64720216E-03   1.58726123E-01   1.21192548E-01
BEEF                 9335   7.87125207E-06   7.56792866E-03   3.25395198E-03   9.64720216E-03   1.67512819E-01   1.26094174E-01
BEEF                 9336   7.97384705E-06   7.87244791E-03   3.35054919E-03   9.64720216E-03   1.75262175E-01   1.30378949E-01
BEEF                 9337   8.01139239E-06   8.09611599E-03   3.41473299E-03   9.64720216E-03   1.81107870E-01   1.32988819E-01
BEEF                 9338   8.07037174E-06   8.18625454E-03   3.42320927E-03   9.64720216E-03   1.86068668E-01   1.33904215E-01
BEEF                 9339   8.03769577E-06   8.10181568E-03   3.38566040E-03   9.64720216E-03   1.88979158E-01   1.33325635E-01
BEEF                 9340   8.00134489E-06   7.84801840E-03   3.31188065E-03   9.64720216E-03   1.93708982E-01   1.33540871E-01
BEEF                 9341   7.90447535E-06   7.39857920E-03   3.20085067E-03   9.64720216E-03   1.97151050E-01   1.32970659E-01
BEEF                 9342   7.76226943E-06   6.87531906E-03   3.08576593E-03   9.64720216E-03   2.02043316E-01   1.33734793E-01
BEEF                 9343   7.64928735E-06   6.29848584E-03   2.97869008E-03   9.64720216E-03   2.04601734E-01   1.34856444E-01
BEEF                 9344   7.59946319E-06   5.84946004E-03   2.87849490E-03   9.64720216E-03   2.02370741E-01   1.34130083E-01
BEEF                 9345   7.52967087E-06   5.59171830E-03   2.80156201E-03   9.64720216E-03   1.97409828E-01   1.32229781E-01
BEEF                 9346   7.53560042E-06   5.77177355E-03   2.77162601E-03   9.64720216E-03   1.94803547E-01   1.31191292E-01
BEEF                 9347   7.50112460E-06   5.95234505E-03   2.76490324E-03   9.64720216E-03   1.88206738E-01   1.28849948E-01
BEEF                 9348   7.58999300E-06   6.13957493E-03   2.77688843E-03   9.64720216E-03   1.81169148E-01   1.25921218E-01
BEEF                 9349   7.52851273E-06   6.35279535E-03   2.79606317E-03   9.64720216E-03   1.74128316E-01   1.22813605E-01
BEEF                 9350   7.49546139E-06   6.64716401E-03   2.82792090E-03   9.64720216E-03   1.65405853E-01   1.19354427E-01
BEEF                 9351   7.59106208E-06   6.98449208E-03   2.85366129E-03   9.64720216E-03   1.56918388E-01   1.16051519E-01
BEEF                 9352   7.51519924E-06   7.31698383E-03   2.87051166E-03   9.64720216E-03   1.50927693E-01   1.13265817E-01
BEEF                 9353   7.57825678E-06   7.54389823E-03   2.87491293E-03   9.64720216E-03   1.45895798E-01   1.10299613E-01
BEEF                 9354   7.51794982E-06   7.53518926E-03   2.85691301E-03   9.64720216E-03   1.39027508E-01   1.06841493E-01
BEEF                 9355   7.52681874E-06   7.29294535E-03   2.81844990E-03   9.64720216E-03   1.32586156E-01   1.03513264E-01
BEEF                 9356   7.45565147E-06   6.87842692E-03   2.76122495E-03   9.64720216E-03   1.29671847E-01   1.00039044E-01
BEEF                 9357   7.40288900E-06   6.33539849E-03   2.69826891E-03   9.64720216E-03   1.27089965E-01   9.64479999E-02
BEEF                 9358   7.43484850E-06   5.81944673E-03   2.65245512E-03   9.64720216E-03   1.24578792E-01   9.36630450E-02
BEEF                 9359   7.42787310E-06   5.55329128E-03   2.62536988E-03   9.64720216E-03   1.22044776E-01   9.19712271E-02
BEEF                 9360   7.35114730E-06   5.63255044E-03   2.61723764E-03   9.64720216E-03   1.19722780E-01   9.14618941E-02
BEEF                 9361   7.44552860E-06   5.74879985E-03   2.64589952E-03   9.64720216E-03   1.20162061E-01   9.22872622E-02
BEEF                 9362   7.43305200E-06   5.89499367E-03   2.71181362E-03   9.64720216E-03   1.24974721E-01   9.37765156E-02
BEEF                 9363   7.46968322E-06   6.07581456E-03   2.81511059E-03   9.64720216E-03   1.29844384E-01   9.58682875E-02
BEEF                 9364   7.54995171E-06   6.55025880E-03   2.93310737E-03   9.64720216E-03   1.35586374E-01   9.87117738E-02
BEEF                 9365   7.59951092E-06   7.08214199E-03   3.02746595E-03   9.64720216E-03   1.41177910E-01   1.01939824E-01
BEEF                 9366   7.66245167E-06   7.37169015E-03   3.06985476E-03   9.64720216E-03   1.45484700E-01   1.04592788E-01
BEEF                 9367   7.69214610E-06   7.36061431E-03   3.05886596E-03   9.64720216E-03   1.48796318E-01   1.06645538E-01
BEEF                 9368   7.63718067E-06   7.03422900E-03   2.99167930E-03   9.64720216E-03   1.49840622E-01   1.07540259E-01
BEEF                 9369   7.63221710E-06   6.47749807E-03   2.88780394E-03   9.64720216E-03   1.51515993E-01   1.08224057E-01
BEEF                 9370   7.53689498E-06   5.80623462E-03   2.75517379E-03   9.64720216E-03   1.51533180E-01   1.07698236E-01
BEEF                 9371   7.43290970E-06   5.14859669E-03   2.60462699E-03   9.64720216E-03   1.47532802E-01   1.04576841E-01
BEEF                 9372   7.34497509E-06   4.90865985E-03   2.46651685E-03   9.64720216E-03   1.41324473E-01   1.00766280E-01
BEEF                 9373   7.26528423E-06   4.81687168E-03   2.33243077E-03   9.64720216E-03   1.32131300E-01   9.47473172E-02
BEEF                 9374   7.11195830E-06   4.68307932E-03   2.22330496E-03   9.64720216E-03   1.21647996E-01   8.91293397E-02
BEEF                 9375   7.13299086E-06   4.57334018E-03   2.15791440E-03   9.64720216E-03   1.09831476E-01   8.47518075E-02
BEEF                 9376   7.05934357E-06   4.50133486E-03   2.13379827E-03   9.64720216E-03   1.01507853E-01   8.21551967E-02
BEEF                 9377   7.00134031E-06   4.43830771E-03   2.14231831E-03   9.64720216E-03   1.01292011E-01   8.17628700E-02
BEEF                 9378   7.06176936E-06   4.39796353E-03   2.17112817E-03   9.64720216E-03   1.08235060E-01   8.29567708E-02
BEEF                 9379   7.03087696E-06   4.35425209E-03   2.21911638E-03   9.64720216E-03   1.16825229E-01   8.52738855E-02
BEEF                 9380   7.02244497E-06   4.40644886E-03   2.26639363E-03   9.64720216E-03   1.24863571E-01   8.73103686E-02
BEEF                 9381   7.07467896E-06   4.63415353E-03   2.33299434E-03   9.64720216E-03   1.32387508E-01   8.95444773E-02
BEEF                 9382   7.14133751E-06   4.95601961E-03   2.42041849E-03   9.64720216E-03   1.38644400E-01   9.18887558E-02
BEEF                 9383   7.16298263E-06   5.22739875E-03   2.50507443E-03   9.64720216E-03   1.41224142E-01   9.32927620E-02
BEEF                 9384   7.27549654E-06   5.42399651E-03   2.58690401E-03   9.64720216E-03   1.41153473E-01   9.45507359E-02
BEEF                 9385   7.29277414E-06   5.54450875E-03   2.66773442E-03   9.64720216E-03   1.39029126E-01   9.56148694E-02
BEEF                 9386   7.35147335E-06   5.58421146E-03   2.73472633E-03   9.64720216E-03   1.35933418E-01   9.63921452E-02
BEEF                 9387   7.36796147E-06   5.52708565E-03   2.76824726E-03   9.64720216E-03   1.31248315E-01   9.63797815E-02
BEEF                 9388   7.31629955E-06   5.61073539E-03   2.76578460E-03   9.64720216E-03   1.24922318E-01   9.51966202E-02
BEEF                 9389   7.28867312E-06   5.61103346E-03   2.72378275E-03   9.64720216E-03   1.20605775E-01   9.29913702E-02
BEEF                 9390   7.25588947E-06   5.39764469E-03   2.63097207E-03   9.64720216E-03   1.15985045E-01   8.99419159E-02
BEEF                 9391   7.16998921E-06   5.10865471E-03   2.49956521E-03   9.64720216E-03   1.09862302E-01   8.60625127E-02
BEEF                 9392   7.15111958E-06   4.68345386E-03   2.35127600E-03   9.64720216E-03   1.03999196E-01   8.21660873E-02
BEEF                 9393   7.04122339E-06   4.28339709E-03   2.19523168E-03   9.64720216E-03   9.86127797E-02   7.83885336E-02
BEEF                 9394   7.08668284E-06   3.97288626E-03   2.04215789E-03   9.64720216E-03   9.45183929E-02   7.49751572E-02
BEEF                 9395   7.09911912E-06   3.73621068E-03   1.92467093E-03   9.64720216E-03   9.22124577E-02   7.27164982E-02
BEEF                 9396   7.04417673E-06   3.67822953E-03   1.85787185E-03   9.64720216E-03   9.34297090E-02   7.19440581E-02
BEEF                 9397   7.08162165E-06   4.02901350E-03   1.86840239E-03   9.64720216E-03   9.75024136E-02   7.29419568E-02
BEEF                 9398   7.12832497E-06   4.61430651E-03   1.96637651E-03   9.64720216E-03   1.03649129E-01   7.68906477E-02
BEEF                 9399   7.19626110E-06   5.33871356E-03   2.14351796E-03   9.64720216E-03   1.10529124E-01   8.25088556E-02
BEEF                 9400   7.22934132E-06   6.02357361E-03   2.35062567E-03   9.64720216E-03   1.18227361E-01   8.89899182E-02
BEEF                 9401   7.23209284E-06   6.60031512E-03   2.53924399E-03   9.64720216E-03   1.24377857E-01   9.38956107E-02
BEEF                 9402   7.30217505E-06   7.11843155E-03   2.69206136E-03   9.64720216E-03   1.29418963E-01   9.75169573E-02
BEEF                 9403   7.37570024E-06   7.43311657E-03   2.79476833E-03   9.64720216E-03   1.32720940E-01   9.92797344E-02
BEEF                 9404   7.37995496E-06   7.53431241E-03   2.85719801E-03   9.64720216E-03   1.36125727E-01   1.01158122E-01
BEEF                 9405   7.38270781E-06   7.43415514E-03   2.87614721E-03   9.64720216E-03   1.37142821E-01   1.01475771E-01
BEEF                 9406   7.40582646E-06   7.26666313E-03   2.86780017E-03   9.64720216E-03   1.35663896E-01   1.00008978E-01
BEEF                 9407   7.34927085E-06   7.01328607E-03   2.83274263E-03   9.64720216E-03   1.32956977E-01   9.76690859E-02
BEEF                 9408   7.32337854E-06   6.60520924E-03   2.76191132E-03   9.64720216E-03   1.27811669E-01   9.34709177E-02
BEEF                 9409   7.27474522E-06   6.10814639E-03   2.68211827E-03   9.64720216E-03   1.22016018E-01   8.92628260E-02
BEEF                 9410   7.23790177E-06   5.60931155E-03   2.60652391E-03   9.64720216E-03   1.16457257E-01   8.55332140E-02
BEEF                 9411   7.24399935E-06   5.21330493E-03   2.57007113E-03   9.64720216E-03   1.11145580E-01   8.32473819E-02
BEEF                 9412   7.22472544E-06   4.97110197E-03   2.59501657E-03   9.64720216E-03   1.13317399E-01   8.68709629E-02
BEEF                 9413   7.22986259E-06   4.89793307E-03   2.62473415E-03   9.64720216E-03   1.25470156E-01   9.71303964E-02
BEEF                 9414   7.27129764E-06   5.11860732E-03   2.66875279E-03   9.64720216E-03   1.49947828E-01   1.14766301E-01
BEEF                 9415   7.33322474E-06   5.23781186E-03   2.69600771E-03   9.64720216E-03   1.74039460E-01   1.31694722E-01
BEEF                 9416   7.41967197E-06   5.22680499E-03   2.69852150E-03   9.64720216E-03   1.87502388E-01   1.41514872E-01
BEEF                 9417   7.46090555E-06   5.16558716E-03   2.67627426E-03   9.64720216E-03   1.84647879E-01   1.40241512E-01
BEEF                 9418   7.34820817E-06   5.29264365E-03   2.65902602E-03   9.64720216E-03   1.72696116E-01   1.32346811E-01
BEEF                 9419   7.38255181E-06   5.35624546E-03   2.67596335E-03   9.64720216E-03   1.56275774E-01   1.21264599E-01
BEEF                 9420   7.31419445E-06   5.63999820E-03   2.74333882E-03   9.64720216E-03   1.39696116E-01   1.09949625E-01
BEEF                 9421   7.33116031E-06   6.31489658E-03   2.84666710E-03   9.64720216E-03   1.22305988E-01   9.88463613E-02
BEEF                 9422   7.30874950E-06   6.98330113E-03   2.95583731E-03   9.64720216E-03   1.08040686E-01   8.98955636E-02
BEEF                 9423   7.34793432E-06   7.50692417E-03   3.07700564E-03   9.64720216E-03   1.08270429E-01   8.93963557E-02
BEEF                 9424   7.54074798E-06   7.90224213E-03   3.22574286E-03   9.64720216E-03   1.19419193E-01   9.64042934E-02
BEEF                 9425   7.66639138E-06   8.46559512E-03   3.40578717E-03   9.64720216E-03   1.35111962E-01   1.08080457E-01
BEEF                 9426   7.87159504E-06   9.01883161E-03   3.58949228E-03   9.64720216E-03   1.50369466E-01   1.21005463E-01
BEEF                 9427   8.09240728E-06   9.50968217E-03   3.75888134E-03   9.64720216E-03   1.63714917E-01   1.32885562E-01
BEEF                 9428   8.27330355E-06   9.78529888E-03   3.87135714E-03   9.64720216E-03   1.72321077E-01   1.41142892E-01
BEEF                 9429   8.23323688E-06   9.81054495E-03   3.89060017E-03   9.64720216E-03   1.73906081E-01   1.42754921E-01
BEEF                 9430   8.22592701E-06   9.62710379E-03   3.84095727E-03   9.64720216E-03   1.72215813E-01   1.40702312E-01
BEEF                 9431   8.09211877E-06   9.24238597E-03   3.72299730E-03   9.64720216E-03   1.69691930E-01   1.35818119E-01
BEEF                 9432   7.98515409E-06   8.73525963E-03   3.56071355E-03   9.64720216E-03   1.68793077E-01   1.30018283E-01
BEEF                 9433   7.84131586E-06   8.17209591E-03   3.39589052E-03   9.64720216E-03   1.73543871E-01   1.26794783E-01
BEEF                 9434   7.86023828E-06   7.70023644E-03   3.28532709E-03   9.64720216E-03   1.83240115E-01   1.26879875E-01
BEEF                 9435   7.90639682E-06   7.31465679E-03   3.23838965E-03   9.64720216E-03   1.95981907E-01   1.29718517E-01
BEEF                 9436   7.98471476E-06   7.11230751E-03   3.24414841E-03   9.64720216E-03   2.07439364E-01   1.34010380E-01
BEEF                 9437   8.08374452E-06   6.95284953E-03   3.26832682E-03   9.64720216E-03   2.12225665E-01   1.37413458E-01
BEEF                 9438   8.10430408E-06   6.77077612E-03   3.28416665E-03   9.64720216E-03   2.11558549E-01   1.39196752E-01
BEEF                 9439   8.02322751E-06   6.57932765E-03   3.27499532E-03   9.64720216E-03   2.06740337E-01   1.39263549E-01
BEEF                 9440   7.89428373E-06   6.39552151E-03   3.23635237E-03   9.64720216E-03   1.99463582E-01   1.37925001E-01
BEEF                 9441   7.73309711E-06   6.20778405E-03   3.16584709E-03   9.64720216E-03   1.86649932E-01   1.33610510E-01
BEEF                 9442   7.58807435E-06   6.13789996E-03   3.07903095E-03   9.64720216E-03   1.73884403E-01   1.28138917E-01
BEEF                 9443   7.51709923E-06   6.13015299E-03   2.98229591E-03   9.64720216E-03   1.63630577E-01   1.22079239E-01
BEEF                 9444   7.50958807E-06   6.06182667E-03   2.91605058E-03   9.64720216E-03   1.54991407E-01   1.17128359E-01
BEEF                 9445   7.49362737E-06   5.96826329E-03   2.89665994E-03   9.64720216E-03   1.54504888E-01   1.13456370E-01
BEEF                 9446   7.41032945E-06   5.84236474E-03   2.91509209E-03   9.64720216E-03   1.55453483E-01   1.10643815E-01
BEEF                 9447   7.45748967E-06   6.14196020E-03   2.95473562E-03   9.64720216E-03   1.56253967E-01   1.09066627E-01
BEEF                 9448   7.49830832E-06   6.33475174E-03   3.02714691E-03   9.64720216E-03   1.57727054E-01   1.09809819E-01
BEEF                 9449   7.53561365E-06   6.67435983E-03   3.12121039E-03   9.64720216E-03   1.60631982E-01   1.13373529E-01
BEEF                 9450   7.58490368E-06   7.14823349E-03   3.20374539E-03   9.64720216E-03   1.63068401E-01   1.18584922E-01
BEEF                 9451   7.62404252E-06   7.33968847E-03   3.27070933E-03   9.64720216E-03   1.65209291E-01   1.24197457E-01
BEEF                 9452   7.66737881E-06   7.15891008E-03   3.29330828E-03   9.64720216E-03   1.73160505E-01   1.28743280E-01
BEEF                 9453   7.54900986E-06   6.68467790E-03   3.25388754E-03   9.64720216E-03   1.77621711E-01   1.29767380E-01
BEEF                 9454   7.59337355E-06   6.39194375E-03   3.16475582E-03   9.64720216E-03   1.78563020E-01   1.27297372E-01
BEEF                 9455   7.53824289E-06   6.15236791E-03   3.06879605E-03   9.64720216E-03   1.80328504E-01   1.24874349E-01
BEEF                 9456   7.54895952E-06   6.01742015E-03   2.99521638E-03   9.64720216E-03   1.82603564E-01   1.23428194E-01
BEEF                 9457   7.51954584E-06   5.88136299E-03   2.91607385E-03   9.64720216E-03   1.83784652E-01   1.21872476E-01
BEEF                 9458   7.52904266E-06   5.70965862E-03   2.85171696E-03   9.64720216E-03   1.80936666E-01   1.19666740E-01
BEEF                 9459   7.41302586E-06   5.65775230E-03   2.79604773E-03   9.64720216E-03   1.76028502E-01   1.17387247E-01
BEEF                 9460   7.43809730E-06   5.64070129E-03   2.76087296E-03   9.64720216E-03   1.69441135E-01   1.15391655E-01
BEEF                 9461   7.41442439E-06   5.92825593E-03   2.75995774E-03   9.64720216E-03   1.64218752E-01   1.15018390E-01
BEEF                 9462   7.48157252E-06   6.24422740E-03   2.77981062E-03   9.64720216E-03   1.59838739E-01   1.16116243E-01
BEEF                 9463   7.44847780E-06   6.53341764E-03   2.81266116E-03   9.64720216E-03   1.57922197E-01   1.18790931E-01
BEEF                 9464   7.51029743E-06   6.61777398E-03   2.80651986E-03   9.64720216E-03   1.54283487E-01   1.20790255E-01
BEEF                 9465   7.44728989E-06   6.47357992E-03   2.77686037E-03   9.64720216E-03   1.55796983E-01   1.21765423E-01
BEEF                 9466   7.46712567E-06   6.01717572E-03   2.68355570E-03   9.64720216E-03   1.53649786E-01   1.18771852E-01
BEEF                 9467   7.36449777E-06   5.46278105E-03   2.59000863E-03   9.64720216E-03   1.49620674E-01   1.14998221E-01
BEEF                 9468   7.33641305E-06   4.88620402E-03   2.50812584E-03   9.64720216E-03   1.47141025E-01   1.11242053E-01
BEEF                 9469   7.31532871E-06   4.60456726E-03   2.45484898E-03   9.64720216E-03   1.53843281E-01   1.08786052E-01
BEEF                 9470   7.31621797E-06   4.77216767E-03   2.44928311E-03   9.64720216E-03   1.59088097E-01   1.08024505E-01
BEEF                 9471   7.32704691E-06   5.05184394E-03   2.51273150E-03   9.64720216E-03   1.63523413E-01   1.10420163E-01
BEEF                 9472   7.43942879E-06   5.40074437E-03   2.64433196E-03   9.64720216E-03   1.69715097E-01   1.17801255E-01
BEEF                 9473   7.55618889E-06   5.77819066E-03   2.84804603E-03   9.64720216E-03   1.82106301E-01   1.31643968E-01
BEEF                 9474   7.78615585E-06   6.37432790E-03   3.02058175E-03   9.64720216E-03   1.92155997E-01   1.43973145E-01
BEEF                 9475   8.05989740E-06   6.72912799E-03   3.12465267E-03   9.64720216E-03   1.98882346E-01   1.52399688E-01
BEEF                 9476   8.07114538E-06   6.75654487E-03   3.15275096E-03   9.64720216E-03   2.07863348E-01   1.55772265E-01
BEEF                 9477   8.05087129E-06   6.41660133E-03   3.09252740E-03   9.64720216E-03   2.06492534E-01   1.51814761E-01
BEEF                 9478   7.94243993E-06   5.81779242E-03   2.96764805E-03   9.64720216E-03   1.96531776E-01   1.41873648E-01
BEEF                 9479   7.80232222E-06   5.62418673E-03   2.85276960E-03   9.64720216E-03   1.84307380E-01   1.31101116E-01
BEEF                 9480   7.63127971E-06   5.65719855E-03   2.76933485E-03   9.64720216E-03   1.70014843E-01   1.20149412E-01
BEEF                 9481   7.49019111E-06   5.74744769E-03   2.74406687E-03   9.64720216E-03   1.56174222E-01   1.10479320E-01
BEEF                 9482   7.39215897E-06   5.97211343E-03   2.78605766E-03   9.64720216E-03   1.44559097E-01   1.02984531E-01
BEEF                 9483   7.35247940E-06   6.17428156E-03   2.86472431E-03   9.64720216E-03   1.36184077E-01   9.81276802E-02
BEEF                 9484   7.31115437E-06   6.36785390E-03   2.98273961E-03   9.64720216E-03   1.32523602E-01   9.73188691E-02
BEEF                 9485   7.38087749E-06   6.53966683E-03   3.15337871E-03   9.64720216E-03   1.37624937E-01   1.03269925E-01
BEEF                 9486   7.54225753E-06   6.64391558E-03   3.33696537E-03   9.64720216E-03   1.48803884E-01   1.13885470E-01
BEEF                 9487   7.77851563E-06   6.65841703E-03   3.50569261E-03   9.64720216E-03   1.61442160E-01   1.26022717E-01
BEEF                 9488   7.96294245E-06   6.74490552E-03   3.61363834E-03   9.64720216E-03   1.69050091E-01   1.34475879E-01
BEEF                 9489   8.01320553E-06   6.71814014E-03   3.66008805E-03   9.64720216E-03   1.71171826E-01   1.38318912E-01
BEEF                 9490   8.10287793E-06   6.81271278E-03   3.66026445E-03   9.64720216E-03   1.68063526E-01   1.37537459E-01
BEEF                 9491   8.07842238E-06   6.94001072E-03   3.63243535E-03   9.64720216E-03   1.60953294E-01   1.33893700E-01
BEEF                 9492   7.89884419E-06   6.90801871E-03   3.55514434E-03   9.64720216E-03   1.48693986E-01   1.26135269E-01
BEEF                 9493   7.73156139E-06   6.87421744E-03   3.47112247E-03   9.64720216E-03   1.41626006E-01   1.19250666E-01
BEEF                 9494   7.72795709E-06   6.84236414E-03   3.38852102E-03   9.64720216E-03   1.46368577E-01   1.15114926E-01
BEEF                 9495   7.70069553E-06   6.81839227E-03   3.30538495E-03   9.64720216E-03   1.54536205E-01   1.14622131E-01
BEEF                 9496   7.60483079E-06   6.82330177E-03   3.25351083E-03   9.64720216E-03   1.64361812E-01   1.17882674E-01
BEEF                 9497   7.63123128E-06   6.83839233E-03   3.22642501E-03   9.64720216E-03   1.71749919E-01   1.22917848E-01
BEEF                 9498   7.69999463E-06   6.89321754E-03   3.24142198E-03   9.64720216E-03   1.84714483E-01   1.29896319E-01
BEEF                 9499   7.74108033E-06   6.95901728E-03   3.29340732E-03   9.64720216E-03   2.00917675E-01   1.36291086E-01
BEEF                 9500   7.97229187E-06   7.05072042E-03   3.36431072E-03   9.64720216E-03   2.12850185E-01   1.41845978E-01
BEEF                 9501   8.08775178E-06   7.16439568E-03   3.44185171E-03   9.64720216E-03   2.20201493E-01   1.46246649E-01
BEEF                 9502   8.21124210E-06   7.31166797E-03   3.51166326E-03   9.64720216E-03   2.19978888E-01   1.47928656E-01
BEEF                 9503   8.19720007E-06   7.42676264E-03   3.53163740E-03   9.64720216E-03   2.12794165E-01   1.44847723E-01
BEEF                 9504   8.11002505E-06   7.50707068E-03   3.51189276E-03   9.64720216E-03   1.98597163E-01   1.38369633E-01
BEEF                 9505   7.88321922E-06   7.54733746E-03   3.45771877E-03   9.64720216E-03   1.82499542E-01   1.30998550E-01
BEEF                 9506   7.71673627E-06   7.48111579E-03   3.36195411E-03   9.64720216E-03   1.64816766E-01   1.23131962E-01
BEEF                 9507   7.56896678E-06   7.23684324E-03   3.26269180E-03   9.64720216E-03   1.56646679E-01   1.17212073E-01
BEEF                 9508   7.49982584E-06   6.86023073E-03   3.18941977E-03   9.64720216E-03   1.52450460E-01   1.13951536E-01
BEEF                 9509   7.49546118E-06   6.39803388E-03   3.16076642E-03   9.64720216E-03   1.54388044E-01   1.14416324E-01
BEEF                 9510   7.52909336E-06   5.97742818E-03   3.20312303E-03   9.64720216E-03   1.62782078E-01   1.19705176E-01
BEEF                 9511   7.73326384E-06   6.17173040E-03   3.27306616E-03   9.64720216E-03   1.72204944E-01   1.27398810E-01
BEEF                 9512   7.87505437E-06   6.47972420E-03   3.34495948E-03   9.64720216E-03   1.78738579E-01   1.34551657E-01
BEEF                 9513   8.01038694E-06   6.71279772E-03   3.39153422E-03   9.64720216E-03   1.84109665E-01   1.40351763E-01
BEEF                 9514   8.04780917E-06   6.79458284E-03   3.37002245E-03   9.64720216E-03   1.84804060E-01   1.41140828E-01
BEEF                 9515   7.92519329E-06   6.74467764E-03   3.31540538E-03   9.64720216E-03   1.82584280E-01   1.39002584E-01
BEEF                 9516   7.80336609E-06   6.54548608E-03   3.24649794E-03   9.64720216E-03   1.82233579E-01   1.35430210E-01
BEEF                 9517   7.74696284E-06   6.48004036E-03   3.16869184E-03   9.64720216E-03   1.82080661E-01   1.29888359E-01
BEEF                 9518   7.58154781E-06   6.50760345E-03   3.10987573E-03   9.64720216E-03   1.80981947E-01   1.24459236E-01
BEEF                 9519   7.59097414E-06   6.51461359E-03   3.08764353E-03   9.64720216E-03   1.79767936E-01   1.21118538E-01
BEEF                 9520   7.56720129E-06   6.76740235E-03   3.10857893E-03   9.64720216E-03   1.82228702E-01   1.21758475E-01
BEEF                 9521   7.63365123E-06   7.22999584E-03   3.17708151E-03   9.64720216E-03   1.89470776E-01   1.26438900E-01
BEEF                 9522   7.72691921E-06   7.78022846E-03   3.28564449E-03   9.64720216E-03   1.99920364E-01   1.34626814E-01
BEEF                 9523   7.92043991E-06   8.35652327E-03   3.40940859E-03   9.64720216E-03   2.11135621E-01   1.43150298E-01
BEEF                 9524   8.15533501E-06   8.87179229E-03   3.52924016E-03   9.64720216E-03   2.19992554E-01   1.50951897E-01
BEEF                 9525   8.09050720E-06   9.02509443E-03   3.58202609E-03   9.64720216E-03   2.24570607E-01   1.54867995E-01
BEEF                 9526   8.10549762E-06   8.95629521E-03   3.59880276E-03   9.64720216E-03   2.24409215E-01   1.54783400E-01
BEEF                 9527   8.12424250E-06   8.65876266E-03   3.56701398E-03   9.64720216E-03   2.23458160E-01   1.52134410E-01
BEEF                 9528   8.09640773E-06   8.22579478E-03   3.50879756E-03   9.64720216E-03   2.21206345E-01   1.47357778E-01
BEEF                 9529   8.05078215E-06   7.57934204E-03   3.39893913E-03   9.64720216E-03   2.16749882E-01   1.40655153E-01
BEEF                 9530   7.91619669E-06   6.87316863E-03   3.25355162E-03   9.64720216E-03   2.06988914E-01   1.31705468E-01
BEEF                 9531   7.76760640E-06   6.16607330E-03   3.07725854E-03   9.64720216E-03   1.94377424E-01   1.22298160E-01
BEEF                 9532   7.67592560E-06   5.55873903E-03   2.89169485E-03   9.64720216E-03   1.78297603E-01   1.13001072E-01
BEEF                 9533   7.58496971E-06   5.49464537E-03   2.73504843E-03   9.64720216E-03   1.61822990E-01   1.05297310E-01
BEEF                 9534   7.51068817E-06   5.37016295E-03   2.60767099E-03   9.64720216E-03   1.46152711E-01   9.92145559E-02
BEEF                 9535   7.41535964E-06   5.21642171E-03   2.52071715E-03   9.64720216E-03   1.32468190E-01   9.55109920E-02
BEEF                 9536   7.34362555E-06   5.10009060E-03   2.50714908E-03   9.64720216E-03   1.25483147E-01   9.66660397E-02
BEEF                 9537   7.34617899E-06   4.97056652E-03   2.52488991E-03   9.64720216E-03   1.24207473E-01   1.00535377E-01
BEEF                 9538   7.38966317E-06   4.89218274E-03   2.59627860E-03   9.64720216E-03   1.28973810E-01   1.07707809E-01
BEEF                 9539   7.46677214E-06   5.19637629E-03   2.71810104E-03   9.64720216E-03   1.41049042E-01   1.16830417E-01
BEEF                 9540   7.62976396E-06   5.55804990E-03   2.87496868E-03   9.64720216E-03   1.52266752E-01   1.25607914E-01
BEEF                 9541   7.71384827E-06   6.23364968E-03   3.03831199E-03   9.64720216E-03   1.63359896E-01   1.31211470E-01
BEEF                 9542   7.70692876E-06   6.92217739E-03   3.19992854E-03   9.64720216E-03   1.73210069E-01   1.33579485E-01
BEEF                 9543   7.64432796E-06   7.47964100E-03   3.33008299E-03   9.64720216E-03   1.82657119E-01   1.34145351E-01
BEEF                 9544   7.67337283E-06   7.76984931E-03   3.43276414E-03   9.64720216E-03   1.98603488E-01   1.37364233E-01
